"TIME","GEO","UNIT","SEX","AGE","ICD10","Value","Flag and Footnotes"
"2013","Cyprus","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,092.04",""
"2013","Cyprus","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","794.57",""
"2013","Cyprus","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","77.97",""
"2013","Cyprus","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,752.84",""
"2013","Latvia","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,548.98",""
"2013","Latvia","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","445.95",""
"2013","Latvia","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","6,102.55",""
"2013","Latvia","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","2,138.56",""
"2013","Latvia","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","683.27",""
"2013","Latvia","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","8,146.3",""
"2013","Latvia","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","1,208.02",""
"2013","Latvia","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","247.66",""
"2013","Latvia","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,172.57",""
"2013","Lithuania","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,510.91",""
"2013","Lithuania","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","456.39",""
"2013","Lithuania","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,864.17",""
"2013","Lithuania","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","2,128.32",""
"2013","Lithuania","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","718.93",""
"2013","Lithuania","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","7,946.59",""
"2013","Lithuania","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","1,135.15",""
"2013","Lithuania","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","234.14",""
"2013","Lithuania","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,854.69",""
"2013","Luxembourg","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","941.98",""
"2013","Luxembourg","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","179.76",""
"2013","Luxembourg","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,088.58",""
"2013","Luxembourg","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,118.33",""
"2013","Luxembourg","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","221.21",""
"2013","Luxembourg","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,821.83",""
"2013","Luxembourg","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","798.99",""
"2013","Luxembourg","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","136.74",""
"2013","Luxembourg","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,532.88",""
"2013","Hungary","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,482.81",""
"2013","Hungary","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","374.35",""
"2013","Hungary","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","6,058.73",""
"2013","Hungary","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,903.41",""
"2013","Hungary","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","527.67",""
"2013","Hungary","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","7,582.74",""
"2013","Hungary","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","1,208.06",""
"2013","Hungary","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","237.93",""
"2013","Hungary","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,212.97",""
"2013","Malta","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","975.69",""
"2013","Malta","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","148.55",""
"2013","Malta","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,390.33",""
"2013","Malta","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,196.81",""
"2013","Malta","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","194.24",""
"2013","Malta","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,335.64",""
"2013","Malta","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","819.07",""
"2013","Malta","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","102.36",""
"2013","Malta","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,777.82",""
"2013","Netherlands","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,003.42",""
"2013","Netherlands","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","166.98",""
"2013","Netherlands","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,456.39",""
"2013","Netherlands","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,213.12",""
"2013","Netherlands","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","192.56",""
"2013","Netherlands","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,426.22",""
"2013","Netherlands","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","859.2",""
"2013","Netherlands","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","141.22",""
"2013","Netherlands","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,823.13",""
"2013","Austria","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","997.8",""
"2013","Austria","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","183.65",""
"2013","Austria","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,358.81",""
"2013","Austria","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,242.37",""
"2013","Austria","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","243.8",""
"2013","Austria","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,364.68",""
"2013","Austria","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","826.4",""
"2013","Austria","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","125.21",""
"2013","Austria","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,721.06",""
"2013","Poland","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,308.14",""
"2013","Poland","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","334.68",""
"2013","Poland","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,326.79",""
"2013","Poland","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,729.13",""
"2013","Poland","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","487.71",""
"2013","Poland","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","6,853.94",""
"2013","Poland","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","1,019.54",""
"2013","Poland","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","190.67",""
"2013","Poland","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,441.28",""
"2013","Portugal","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,024.85",""
"2013","Portugal","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","202.84",""
"2013","Portugal","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,418.26",""
"2013","Portugal","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,323.51",""
"2013","Portugal","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","294.34",""
"2013","Portugal","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,572.11",""
"2013","Portugal","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","812.15",""
"2013","Portugal","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","119.14",""
"2013","Portugal","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,673.03",""
"2013","Romania","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,520.58",""
"2013","Romania","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","373.23",""
"2013","Romania","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","6,257.12",""
"2013","Romania","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,889.26",""
"2013","Romania","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","532.06",""
"2013","Romania","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","7,492.04",""
"2013","Romania","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","1,241.89",""
"2013","Romania","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","224.12",""
"2013","Romania","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,443.49",""
"2013","Slovenia","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,072.03",""
"2013","Slovenia","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","211.79",""
"2013","Slovenia","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,623.26",""
"2013","Slovenia","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,385.44",""
"2013","Slovenia","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","289.72",""
"2013","Slovenia","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,908.8",""
"2013","Slovenia","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","858.84",""
"2013","Slovenia","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","131.77",""
"2013","Slovenia","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,860.33",""
"2013","Slovakia","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,417.98",""
"2013","Slovakia","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","313.96",""
"2013","Slovakia","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,975.62",""
"2013","Slovakia","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,824.04",""
"2013","Slovakia","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","452.7",""
"2013","Slovakia","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","7,485.24",""
"2013","Slovakia","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","1,143.18",""
"2013","Slovakia","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","184.23",""
"2013","Slovakia","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,101.94",""
"2013","Finland","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","999.37",""
"2013","Finland","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","200.58",""
"2013","Finland","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,296.96",""
"2013","Finland","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,283.03",""
"2013","Finland","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","274.41",""
"2013","Finland","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,446.85",""
"2013","Finland","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","799.79",""
"2013","Finland","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","126.8",""
"2013","Finland","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,578",""
"2013","Sweden","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","949.94",""
"2013","Sweden","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","149.48",""
"2013","Sweden","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,254.43",""
"2013","Sweden","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,135.75",""
"2013","Sweden","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","181.19",""
