"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","2010",2.87263111575488,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","2011",1.83515772022882,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","2012",1.00648206626565,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","2013",1.87881567929054,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","2014",2.48375497880463,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","2015",1.26368561025904,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","2016",1.71377359532738,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","2017",1.86386936397159,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","2018",2.75560190672807,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","2019",0.792354491994428,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","2020",1.35158160034012,
"CHE","REALGDPFORECAST","TOT","AGRWTH","A","2021",1.04650261023512,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1971",5.56789575003699,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1972",7.42600645251787,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1973",3.26177791705844,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1974",5.59419336890821,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1975",7.17313725959813,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1976",10.4630374541879,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1977",3.4048148897431,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1978",1.50450961594896,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1979",-0.624494044177181,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1980",-2.4457892082703,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1981",4.85516034753566,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1982",3.56282826750597,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1983",4.96905781976637,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1984",6.7117839949767,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1985",4.24158221641055,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1986",7.01528812230497,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1987",9.48427815792176,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1988",2.1203507481361,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1989",0.251642288879996,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1990",9.25530647345547,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1991",0.926513735124388,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1992",5.98428635606783,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1993",8.04202058969858,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1994",-5.45566315676849,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1995",7.19121856302371,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1996",7.00531942699006,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1997",7.52879999639507,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1998",3.09186428396994,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","1999",-3.38930487936592,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","2000",6.64006112238252,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","2001",-5.9623107581177,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","2002",6.43027862055739,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","2003",5.6082551208839,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","2004",9.64432256794813,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","2005",9.00985329961602,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","2006",7.10970343224253,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","2007",5.03045758948315,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","2008",0.84525145185439,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","2009",-4.70446589880247,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","2010",8.48737212590953,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","2011",11.1134955806521,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","2012",4.78994027424911,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","2013",8.4913093014977,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","2014",5.16669071953756,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","2015",6.0858866193665,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","2016",3.18383155065389,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","2017",7.47086688186359,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","2018",2.82677611934502,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","2019",0.312219965159802,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","2020",3.04228103949577,
"TUR","REALGDPFORECAST","TOT","AGRWTH","A","2021",3.19407762609472,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","1961",2.70131416308362,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","1962",1.09869622120122,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","1963",4.8595451765157,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","1964",5.59481107435138,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","1965",2.13033304695835,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","1966",1.56744974570114,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","1967",2.77573769032426,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","1968",5.4726929912346,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","1969",1.93913779272944,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","1970",2.70858149049666,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","1971",3.50471740397114,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","1972",4.32166760941522,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","1973",6.52384843885797,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","1974",-2.48440397806632,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","1975",-1.47364950842968,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","1976",2.91026615969582,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","1977",2.45775048586018,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","1978",4.20426051606048,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","1979",3.74901660410615,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","1980",-2.03136778764368,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","1981",-0.78774383628184,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","1982",1.99489122986835,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","1983",4.22185634719646,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","1984",2.26910515299726,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","1985",4.1474150077182,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","1986",3.15034058555254,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","1987",5.3927383106077,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","1988",5.73241363415006,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","1989",2.57760276350659,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","1990",0.733755494811527,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","1991",-1.10312162664505,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","1992",0.401082052803833,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","1993",2.48983095570169,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","1994",3.84600917304659,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","1995",2.53134805069779,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","1996",2.49154099184324,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","1997",3.8548417612198,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","1998",3.64486415562749,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","1999",3.42823311074297,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","2000",3.43734347565238,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","2001",2.97430903653566,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","2002",2.32449080306229,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","2003",3.28632481330198,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","2004",2.37396014714874,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","2005",3.17980001325364,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","2006",2.7882747690903,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","2007",2.43061771093336,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","2008",-0.281099403673582,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","2009",-4.24783111402101,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","2010",1.94958352710412,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","2011",1.54020643350358,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","2012",1.47898118706579,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","2013",2.13954166219223,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","2014",2.60752954933735,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","2015",2.35531396344543,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","2016",1.91826019449211,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","2017",1.89207798833162,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","2018",1.38567425097161,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","2019",1.24385964677299,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","2020",1.00239659094648,
"GBR","REALGDPFORECAST","TOT","AGRWTH","A","2021",1.21475128502584,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","1961",2.56370398415385,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","1962",6.12707897683799,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","1963",4.3550439584394,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","1964",5.76126166664855,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","1965",6.49775507595921,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","1966",6.59601430174515,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","1967",2.74250520653742,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","1968",4.91560370974461,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","1969",3.12484170619219,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","1970",0.186045636370369,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","1971",3.29336271170489,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","1972",5.25890076001239,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","1973",5.6457197322061,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","1974",-0.540542156305466,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","1975",-0.205464013301594,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","1976",5.38813922725574,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","1977",4.62416761150413,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","1978",5.53529823211808,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","1979",3.16614634462331,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","1980",-0.256755620091551,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","1981",2.53772618819226,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","1982",-1.80287799507994,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","1983",4.58392364230406,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","1984",7.23662727383367,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","1985",4.16965254189241,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","1986",3.4626454237503,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","1987",3.45957884450308,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","1988",4.17705519569404,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","1989",3.67264756000783,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","1990",1.88596032216241,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","1991",-0.108261774552415,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","1992",3.52244258829415,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","1993",2.75285214210061,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","1994",4.02883132471705,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","1995",2.68428478168909,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","1996",3.7725038487786,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","1997",4.44722097583752,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","1998",4.48140528786465,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","1999",4.75323806559457,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","2000",4.12747798385729,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","2001",0.998346544640801,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","2002",1.74169710228507,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","2003",2.8612032500104,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","2004",3.7988984683008,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","2005",3.51320846853816,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","2006",2.85497233991564,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","2007",1.87617637838798,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","2008",-0.13657980103007,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","2009",-2.53675858616201,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","2010",2.56376815994296,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","2011",1.55083385348708,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","2012",2.24954739508477,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","2013",1.84208101403917,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","2014",2.52597100052836,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","2015",2.90802035372704,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","2016",1.63783938929696,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","2017",2.36979959780122,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","2018",2.92732695067669,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","2019",2.31860715208382,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","2020",1.99815176497228,
"USA","REALGDPFORECAST","TOT","AGRWTH","A","2021",1.98357848726385,
"BRA","REALGDPFORECAST","TOT","AGRWTH","A","1996",2.20000000000005,
"BRA","REALGDPFORECAST","TOT","AGRWTH","A","1997",3.39857844681098,
"BRA","REALGDPFORECAST","TOT","AGRWTH","A","1998",0.344595462732567,
"BRA","REALGDPFORECAST","TOT","AGRWTH","A","1999",0.467849650682499,
"BRA","REALGDPFORECAST","TOT","AGRWTH","A","2000",4.38363577783738,
"BRA","REALGDPFORECAST","TOT","AGRWTH","A","2001",1.38218649492722,
"BRA","REALGDPFORECAST","TOT","AGRWTH","A","2002",3.05252505976671,
"BRA","REALGDPFORECAST","TOT","AGRWTH","A","2003",1.13867860608255,
"BRA","REALGDPFORECAST","TOT","AGRWTH","A","2004",5.75739893035206,
"BRA","REALGDPFORECAST","TOT","AGRWTH","A","2005",3.19179894920902,
"BRA","REALGDPFORECAST","TOT","AGRWTH","A","2006",3.95535712689124,
"BRA","REALGDPFORECAST","TOT","AGRWTH","A","2007",6.06373558649782,
"BRA","REALGDPFORECAST","TOT","AGRWTH","A","2008",5.09514750339337,
"BRA","REALGDPFORECAST","TOT","AGRWTH","A","2009",-0.119168570922102,
"BRA","REALGDPFORECAST","TOT","AGRWTH","A","2010",7.54491985583115,
"BRA","REALGDPFORECAST","TOT","AGRWTH","A","2011",3.98628152070123,
"BRA","REALGDPFORECAST","TOT","AGRWTH","A","2012",1.92764487782386,
"BRA","REALGDPFORECAST","TOT","AGRWTH","A","2013",3.00739794255028,
"BRA","REALGDPFORECAST","TOT","AGRWTH","A","2014",0.505504429453557,
"BRA","REALGDPFORECAST","TOT","AGRWTH","A","2015",-3.5508326434418,
"BRA","REALGDPFORECAST","TOT","AGRWTH","A","2016",-3.31276014998075,
"BRA","REALGDPFORECAST","TOT","AGRWTH","A","2017",1.0560255693381,
"BRA","REALGDPFORECAST","TOT","AGRWTH","A","2018",1.11433938120021,
"BRA","REALGDPFORECAST","TOT","AGRWTH","A","2019",0.834116208268256,
"BRA","REALGDPFORECAST","TOT","AGRWTH","A","2020",1.66679708175147,
"BRA","REALGDPFORECAST","TOT","AGRWTH","A","2021",1.82677559818314,
"CHL","REALGDPFORECAST","TOT","AGRWTH","A","1987",6.59427373903578,
"CHL","REALGDPFORECAST","TOT","AGRWTH","A","1988",7.31128457827039,
"CHL","REALGDPFORECAST","TOT","AGRWTH","A","1989",10.5602336118305,
"CHL","REALGDPFORECAST","TOT","AGRWTH","A","1990",3.69757879184887,
"CHL","REALGDPFORECAST","TOT","AGRWTH","A","1991",7.96990055088656,
"CHL","REALGDPFORECAST","TOT","AGRWTH","A","1992",12.2780235118885,
"CHL","REALGDPFORECAST","TOT","AGRWTH","A","1993",6.98626405981009,
"CHL","REALGDPFORECAST","TOT","AGRWTH","A","1994",5.70811909242451,
"CHL","REALGDPFORECAST","TOT","AGRWTH","A","1995",10.6275772073862,
"CHL","REALGDPFORECAST","TOT","AGRWTH","A","1996",7.41350623702941,
"CHL","REALGDPFORECAST","TOT","AGRWTH","A","1997",7.354983915082,
"CHL","REALGDPFORECAST","TOT","AGRWTH","A","1998",4.46019248276176,
"CHL","REALGDPFORECAST","TOT","AGRWTH","A","1999",-0.517050909576475,
"CHL","REALGDPFORECAST","TOT","AGRWTH","A","2000",5.34615689622088,
"CHL","REALGDPFORECAST","TOT","AGRWTH","A","2001",3.31057042499611,
"CHL","REALGDPFORECAST","TOT","AGRWTH","A","2002",3.10332682949505,
"CHL","REALGDPFORECAST","TOT","AGRWTH","A","2003",4.10536887536094,
"CHL","REALGDPFORECAST","TOT","AGRWTH","A","2004",7.17978714468878,
"CHL","REALGDPFORECAST","TOT","AGRWTH","A","2005",5.79156760213056,
"CHL","REALGDPFORECAST","TOT","AGRWTH","A","2006",6.31807382724054,
"CHL","REALGDPFORECAST","TOT","AGRWTH","A","2007",4.91660868277831,
"CHL","REALGDPFORECAST","TOT","AGRWTH","A","2008",3.48643928857743,
"CHL","REALGDPFORECAST","TOT","AGRWTH","A","2009",-1.56232185595086,
"CHL","REALGDPFORECAST","TOT","AGRWTH","A","2010",5.88807588038046,
"CHL","REALGDPFORECAST","TOT","AGRWTH","A","2011",6.03415129871474,
"CHL","REALGDPFORECAST","TOT","AGRWTH","A","2012",5.41729240153083,
"CHL","REALGDPFORECAST","TOT","AGRWTH","A","2013",4.07474556907373,
"CHL","REALGDPFORECAST","TOT","AGRWTH","A","2014",1.74391094670161,
"CHL","REALGDPFORECAST","TOT","AGRWTH","A","2015",2.26360900572922,
"CHL","REALGDPFORECAST","TOT","AGRWTH","A","2016",1.60591082390046,
"CHL","REALGDPFORECAST","TOT","AGRWTH","A","2017",1.47278127343041,
"CHL","REALGDPFORECAST","TOT","AGRWTH","A","2018",4.04556482499637,
"CHL","REALGDPFORECAST","TOT","AGRWTH","A","2019",2.24700708436088,
"CHL","REALGDPFORECAST","TOT","AGRWTH","A","2020",2.36247120230972,
"CHL","REALGDPFORECAST","TOT","AGRWTH","A","2021",3.53981001260105,
"CHN","REALGDPFORECAST","TOT","AGRWTH","A","1993",13.88720885,
"CHN","REALGDPFORECAST","TOT","AGRWTH","A","1994",13.03556195,
"CHN","REALGDPFORECAST","TOT","AGRWTH","A","1995",10.94993785,
"CHN","REALGDPFORECAST","TOT","AGRWTH","A","1996",9.92403261999996,
"CHN","REALGDPFORECAST","TOT","AGRWTH","A","1997",9.23936414999999,
"CHN","REALGDPFORECAST","TOT","AGRWTH","A","1998",7.84807563000002,
"CHN","REALGDPFORECAST","TOT","AGRWTH","A","1999",7.66250659000001,
"CHN","REALGDPFORECAST","TOT","AGRWTH","A","2000",8.49095658999996,
"CHN","REALGDPFORECAST","TOT","AGRWTH","A","2001",8.33480425000003,
"CHN","REALGDPFORECAST","TOT","AGRWTH","A","2002",9.13481268,
"CHN","REALGDPFORECAST","TOT","AGRWTH","A","2003",10.04203911,
"CHN","REALGDPFORECAST","TOT","AGRWTH","A","2004",10.1171969100001,
"CHN","REALGDPFORECAST","TOT","AGRWTH","A","2005",11.39794462,
"CHN","REALGDPFORECAST","TOT","AGRWTH","A","2006",12.71596448,
"CHN","REALGDPFORECAST","TOT","AGRWTH","A","2007",14.22941992,
"CHN","REALGDPFORECAST","TOT","AGRWTH","A","2008",9.65098493000001,
"CHN","REALGDPFORECAST","TOT","AGRWTH","A","2009",9.39608244000003,
"CHN","REALGDPFORECAST","TOT","AGRWTH","A","2010",10.63926667,
"CHN","REALGDPFORECAST","TOT","AGRWTH","A","2011",9.59999999999995,
"CHN","REALGDPFORECAST","TOT","AGRWTH","A","2012",7.85755082999998,
"CHN","REALGDPFORECAST","TOT","AGRWTH","A","2013",7.75533608,
"CHN","REALGDPFORECAST","TOT","AGRWTH","A","2014",7.30949179000001,
"CHN","REALGDPFORECAST","TOT","AGRWTH","A","2015",6.92,
"CHN","REALGDPFORECAST","TOT","AGRWTH","A","2016",6.69999999999999,
"CHN","REALGDPFORECAST","TOT","AGRWTH","A","2017",6.79999999999998,
"CHN","REALGDPFORECAST","TOT","AGRWTH","A","2018",6.60000000000001,
"CHN","REALGDPFORECAST","TOT","AGRWTH","A","2019",6.16301111364613,
"CHN","REALGDPFORECAST","TOT","AGRWTH","A","2020",5.72544912280569,
"CHN","REALGDPFORECAST","TOT","AGRWTH","A","2021",5.50000000000004,
"EST","REALGDPFORECAST","TOT","AGRWTH","A","1996",4.82441174176441,
"EST","REALGDPFORECAST","TOT","AGRWTH","A","1997",13.0545800324305,
"EST","REALGDPFORECAST","TOT","AGRWTH","A","1998",4.58508552282067,
"EST","REALGDPFORECAST","TOT","AGRWTH","A","1999",-0.51289991500846,
"EST","REALGDPFORECAST","TOT","AGRWTH","A","2000",9.75750114387489,
"EST","REALGDPFORECAST","TOT","AGRWTH","A","2001",6.04911531758622,
"EST","REALGDPFORECAST","TOT","AGRWTH","A","2002",7.01498412688977,
"EST","REALGDPFORECAST","TOT","AGRWTH","A","2003",7.66881943691527,
"EST","REALGDPFORECAST","TOT","AGRWTH","A","2004",6.55073365551208,
"EST","REALGDPFORECAST","TOT","AGRWTH","A","2005",9.31812419251639,
"EST","REALGDPFORECAST","TOT","AGRWTH","A","2006",9.83366580085635,
"EST","REALGDPFORECAST","TOT","AGRWTH","A","2007",7.18503729635273,
"EST","REALGDPFORECAST","TOT","AGRWTH","A","2008",-4.55404581788006,
"EST","REALGDPFORECAST","TOT","AGRWTH","A","2009",-14.0689150496396,
"EST","REALGDPFORECAST","TOT","AGRWTH","A","2010",2.34117941928928,
"EST","REALGDPFORECAST","TOT","AGRWTH","A","2011",7.25830991494288,
"EST","REALGDPFORECAST","TOT","AGRWTH","A","2012",3.17608108895421,
"EST","REALGDPFORECAST","TOT","AGRWTH","A","2013",1.25891068259643,
"EST","REALGDPFORECAST","TOT","AGRWTH","A","2014",2.74522503794654,
"EST","REALGDPFORECAST","TOT","AGRWTH","A","2015",2.24451400562513,
"EST","REALGDPFORECAST","TOT","AGRWTH","A","2016",2.69610473817423,
"EST","REALGDPFORECAST","TOT","AGRWTH","A","2017",5.56243992940914,
"EST","REALGDPFORECAST","TOT","AGRWTH","A","2018",4.77226258065266,
"EST","REALGDPFORECAST","TOT","AGRWTH","A","2019",3.17935920494485,
"EST","REALGDPFORECAST","TOT","AGRWTH","A","2020",2.15405321421821,
"EST","REALGDPFORECAST","TOT","AGRWTH","A","2021",2.20861109824876,
"IND","REALGDPFORECAST","TOT","AGRWTH","A","1996",8.04230772639202,
"IND","REALGDPFORECAST","TOT","AGRWTH","A","1997",4.04978861207934,
"IND","REALGDPFORECAST","TOT","AGRWTH","A","1998",6.18441127570451,
"IND","REALGDPFORECAST","TOT","AGRWTH","A","1999",8.46311143335156,
"IND","REALGDPFORECAST","TOT","AGRWTH","A","2000",3.97502323557224,
"IND","REALGDPFORECAST","TOT","AGRWTH","A","2001",4.94423657911265,
"IND","REALGDPFORECAST","TOT","AGRWTH","A","2002",3.90753951079752,
"IND","REALGDPFORECAST","TOT","AGRWTH","A","2003",7.94398446254993,
"IND","REALGDPFORECAST","TOT","AGRWTH","A","2004",7.84880452549925,
"IND","REALGDPFORECAST","TOT","AGRWTH","A","2005",7.92342866735524,
"IND","REALGDPFORECAST","TOT","AGRWTH","A","2006",8.06072889963738,
"IND","REALGDPFORECAST","TOT","AGRWTH","A","2007",7.6608241575561,
